name;profile;url;categories;mobile;fax;contact;email;website;address;data_source;category;sub-category
Bookaburra Books Pte Ltd;"Singapore Book Shop, Book Dealers, Children's bookseller having retail outlet at Forum The Shopping Mall; has a wide selection of children's books, particularly a fine range from Australian publishers and organises regular book fairs in the local schools and international schools in Singapore";http://singapore-companies-directory.com/Company_Profiles/B61/bookaburra_books.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
Books & More Pte Ltd;Singapore Book Distribution Company. Distributors of adult and high quality children's library books in Singapore. Also distributes a wide range of products, including books, audio, video, multimedia CD-ROM's and related services to retail stores and libraries.;http://singapore-companies-directory.com/Company_Profiles/B61/books_more.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
BooksActually;Singapore bookstore and Book Publishers specialising in literature. Publishes and distributes books. Also hand-stitches notebooks & produces stationery products;http://singapore-companies-directory.com/Company_Profiles/B61/booksactually.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
Borders Books Music & Cafe;Singapore Book Shops, Book Dealers, Bookshops, Gift Stores. Two stores in Singapore, Marine Parade, Orchard Road Sales of over 200,000 books, music DVDs, local magazines, imported magazines, designer stationery and gifts;http://singapore-companies-directory.com/Company_Profiles/B64/borders_books_music.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
Carkit (Fast East) Pte Ltd;Singapore Magazine Distributors, Magazine publishers includes titles of diverse interests in our distribution service in various territories. Publisher's representative, representing publishers from Australia, Europe, Hong Kong, U.K., U.S., and Taiwan.;http://singapore-companies-directory.com/Company_Profiles/C17/carkit_fast_east.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
Casco Publications Pte Ltd;"Singapore Book Publishers, Publishing Consultants, Books, Book Dealers, Book Shops, Book Stores. Publishing; retailers & distributors of stationery books and magazines";http://singapore-companies-directory.com/Company_Profiles/C20/casco_publications.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
Chee Seng Book Store Pte Ltd;Singapore Stationery Company Suppliers of calendars, diaries, greeting cards, leather products, Ready-made & Tailor-made Calendars, All Kinds of Diaries, Management Diaries, Desk Diaries, Table Planners, Organisers, Portfolio, Leather, PU Products, Christmas & Chinese New Year Cards, Wire-O Binding Services;http://singapore-companies-directory.com/Company_Profiles/C39/chee_seng_book.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
Choose & Hunt Enterprises Pte Ltd;"Singapore Magazine Publishers, Publishing Consultants, Media Services. Publisher of ""Young Times"" Magazine";http://singapore-companies-directory.com/Company_Profiles/C64/choose_hunt_enterprise.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
Chuang Yi Publishing Pte Ltd;"Singapore Publishers of Manga (Japanese comic books) & magazines; Comics Distributors, Publishers, Publishing Consultants, Media Services";http://singapore-companies-directory.com/Company_Profiles/C72/chuang_yi_publishing.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
Christian Growth Resources Ltd;Singapore Christian Book Shops, Singapore Christian Book Dealers, Wholesale, Book Shops. Dr Tan Khian Seng and his wife founded Christian Growth Resources in 1982.They began their ministry conducting seminars, conferences and worship evenings for the Body of Christ in Singapore and Malaysia.;http://singapore-companies-directory.com/Company_Profiles/C66/christian_growth_resources.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
D'chee Craftshops;Singapore Handicrafts Company Suppliers of Beads, Handicraft Books, Clothing, Glass, Glass Working Tools, Glass Working Equipment, Handicraft Materials, Hobby Materials, Handicraft Supplies, Hobby Services, Knitted Fabrics;http://singapore-companies-directory.com/Company_Profiles/D1/d_chee_craftshops.htm;;;;;;;;;Other Lifestyle (All categories);Art Galleries, Bookshops
