name;profile;url;categories;mobile;fax;contact;email;website;address;data_source;category;sub-category
Chuan Hoe Huat Trading Company;Singapore Trading Company Suppliers of Household Products, Brooms, Household Cleaning Products, Janitorial Cleaning Supplies;http://singapore-companies-directory.com/Company_Profiles/C70/chuan_hoe_huat_trading.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Chuan Seng Leong Pte Ltd;Singapore distributor and wholesaler of health, household and personal care essentials such as Cleaning agents, Detergents, Dish washers, Floor cleaning agents, Food & Beverages, Instants mixes, Instant foods, Milk powder, Batteries, Disinfectants, Insecticides, Beauty Products, Face care & skin care, Shampoos, Hair gels & waxes, Shower & Body Products, Soap, Shower creams & gels, Hygiene Products, Oral hygiene products, Deodorants, Sanitary Products, Diapers, Tissues, Sanitary Care, Counter-top medicines, Cough mixtures, medicinal oils;http://singapore-companies-directory.com/Company_Profiles/C71/chuan_seng_leong.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Chuan Wang Parquet Pte Ltd;Singapore Building Materials Company Suppliers of Wood Building Materials, Wooden Construction Materials, Building Contractors, Construction Contractors. Advice on maintenance. Team of Professional Fitters to provide Quality Installation as well as after sales repairs, polishing and maintenance.;http://singapore-companies-directory.com/Company_Profiles/C71/chuan_wang_parquet.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Chye Thiam Maintenance Pte Ltd;Singapore Property Management Company, Housekeeping, Cleansing, Desilting & Conservancy Service, Landscaping Contract Cleaning, Domestic Property Cleaning, Furniture Services, Furnishing Services, Landscape Architects, Landscaping Contractors, Refuse Disposal Contractors, Waste Disposal, Waste Management Services;http://singapore-companies-directory.com/Company_Profiles/C76/chye_thiam_maintenance.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
D'Lux (S) Pte Ltd;Singapore Cleaning Company Janitorial Services, Janitors Supplies, Housekeeping, Cleaning Services. Suppliers of Carpet Cleaning Services, Carpet Cleaning Contractors, Carpet Services, Ceiling Cleaning, Cleaning Equipment, Furniture Cleaning Products, Furniture Services, Leather Goods Repair;http://singapore-companies-directory.com/Company_Profiles/D1/d_lux.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
E Cleaning Solutions Pte Ltd;Singapore Cleaning Services Company Suppliers of Office Cleaning Building Cleaning Services, Janitorial, Building Facade Cleaning Services;http://singapore-companies-directory.com/Company_Profiles/E1/e_cleaning_solutions.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
F-J Marketing Services;Singapore Computer Accessories Company Suppliers of Computer Peripherals, Cleaning Products, Computer Accessories, Computer Peripherals, Chemical Cleaning Services, Computer Cleaning Products;http://singapore-companies-directory.com/Company_Profiles/F1/fj_marketing_services.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Fabio Perini Singapore Pte Ltd;Singapore Paper Machinery Company Suppliers of Facial Tissues, Paper Machines, Paper Machinery, Paper Converting Machines, Paper Merchants, Paper Agents, Paper Mill Equipment, Paper Products, Sanitary Towels;http://singapore-companies-directory.com/Company_Profiles/F1/fabio_perini_singapore.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
G & P Pest Control Service;Singapore Pest Control Services, Janitorial Services, Chemicals, Ant Pest Control, Bee Pest Control, Cockroach Control, Pest Control Equipment, Pest Control Services, Rodent Pest Control, Termite Pest Control, Pest Control Chemicals;http://singapore-companies-directory.com/Company_Profiles/G1/g&p_pest_control_service.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
G-Chem Singapore Pte Ltd;Singapore Chemicals Company Suppliers of Cleaning Chemicals, Cleaning Equipment, Floor Cleaning Chemical Products, Floor Cleaning Contractors, Floor Cleaning Machines, Floor Cleaning Equipment, Hand Cleaning Products, Insecticide Chemicals, Pharmaceutical Chemicals;http://singapore-companies-directory.com/Company_Profiles/G1/g_chem_singapore.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
H Concept Asia Pte Ltd;Singapore Hotel Supplies Company Suppliers of Hotel Equipment, Banquet Furniture, Furniture Dealers, Home Furnishings, Room Service Equipment, Housekeeping Equipment, Soft Furnishing, Rooms Renovation, Table Linen;http://singapore-companies-directory.com/Company_Profiles/H1/h_concept_asia.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
